CV1 CV2 aepbe0 electron_affinity polarizability_pbe C O N S Cl H
4.46682e-01 4.84272e-01 -1.6495028e+03 -8.2600000e-01 1.0594643e+01 6 0 0 0 0 10
4.06078e-01 4.25459e-01 -1.6238674e+03 -7.5473000e-01 1.1147258e+01 6 0 0 0 0 10
3.51534e-01 3.33783e-01 -1.4686840e+03 -1.8636100e+00 1.0835262e+01 6 0 0 0 0 8
4.36047e-01 4.73741e-01 -1.6452842e+03 -8.1043000e-01 1.0812086e+01 6 0 0 0 0 10
4.45048e-01 4.10745e-01 -1.3684897e+03 1.1031100e+00 1.1081977e+01 6 0 0 0 0 6
4.32226e-01 4.28363e-01 -1.5033445e+03 -7.6424000e-01 1.0588629e+01 6 0 0 0 0 8
4.19567e-01 4.14371e-01 -1.5081840e+03 9.4280000e-02 1.1261229e+01 6 0 0 0 0 8
4.27144e-01 4.53007e-01 -1.6493344e+03 -8.7109000e-01 1.0814207e+01 6 0 0 0 0 10
4.17547e-01 4.08340e-01 -1.5108214e+03 -1.5216000e-01 1.0694997e+01 6 0 0 0 0 8
4.19356e-01 4.07884e-01 -1.5110983e+03 -1.6847000e-01 1.0668966e+01 6 0 0 0 0 8
4.26397e-01 4.25535e-01 -1.5070804e+03 -1.3443000e-01 1.0540226e+01 6 0 0 0 0 8
4.27080e-01 4.64114e-01 -1.6458071e+03 -8.2749000e-01 1.0585896e+01 6 0 0 0 0 10
4.23205e-01 4.54672e-01 -1.6455858e+03 -8.3293000e-01 1.0668211e+01 6 0 0 0 0 10
4.33616e-01 4.73078e-01 -1.6240985e+03 -7.7637000e-01 1.1191699e+01 6 0 0 0 0 10
3.83895e-01 3.76226e-01 -1.4681858e+03 -1.9438500e+00 1.0603844e+01 6 0 0 0 0 8
4.27124e-01 4.62416e-01 -1.6220601e+03 -7.8491000e-01 1.1123950e+01 6 0 0 0 0 10
3.67586e-01 3.55454e-01 -1.4657631e+03 -1.9337900e+00 1.0506452e+01 6 0 0 0 0 8
4.14540e-01 4.41673e-01 -1.6250491e+03 -8.0137000e-01 1.1167984e+01 6 0 0 0 0 10
4.18251e-01 4.38298e-01 -1.6253722e+03 -7.9834000e-01 1.0971550e+01 6 0 0 0 0 10
3.84269e-01 3.65986e-01 -1.4731155e+03 -1.9675100e+00 1.1056797e+01 6 0 0 0 0 8
4.00600e-01 2.96987e-01 -1.1687095e+03 5.8301000e-01 1.1186543e+01 6 0 0 0 0 4
4.08466e-01 3.96317e-01 -1.4917427e+03 9.1991000e-01 1.4523588e+01 6 0 0 0 0 8
3.48325e-01 3.02430e-01 -1.3328732e+03 8.1799000e-01 1.3485970e+01 6 0 0 0 0 6
3.97264e-01 3.84744e-01 -1.4853241e+03 4.8545000e-01 1.2061566e+01 6 0 0 0 0 8
3.44627e-01 2.94657e-01 -1.3298408e+03 6.2755000e-01 1.1700848e+01 6 0 0 0 0 6
3.63319e-01 3.03351e-01 -1.3333746e+03 6.5392000e-01 1.3327430e+01 6 0 0 0 0 6
3.56438e-01 2.50258e-01 -1.1779786e+03 6.5833000e-01 1.3225911e+01 6 0 0 0 0 4
4.21896e-01 4.46427e-01 -1.6237379e+03 -9.8925000e-01 1.1838524e+01 6 0 0 0 0 10
3.57092e-01 3.40658e-01 -1.4679001e+03 -6.5690000e-01 1.1276108e+01 6 0 0 0 0 8
3.93866e-01 2.93743e-01 -1.1732991e+03 6.9915000e-01 1.2605356e+01 6 0 0 0 0 4
5.44624e-01 3.16831e-01 -1.0223843e+03 3.5104000e-01 1.3415926e+01 6 0 0 0 0 2
3.37394e-01 2.81156e-01 -1.3117623e+03 -1.7808600e+00 1.0756280e+01 6 0 0 0 0 6
4.03955e-01 4.14069e-01 -1.6329121e+03 1.5018000e-01 1.2455320e+01 6 0 0 0 0 10
3.53102e-01 3.15717e-01 -1.4738989e+03 -6.8710000e-02 1.1706741e+01 6 0 0 0 0 8
4.14159e-01 4.25350e-01 -1.6351399e+03 1.4793000e-01 1.3098329e+01 6 0 0 0 0 10
4.18520e-01 4.77222e-01 -1.7718452e+03 -8.4077000e-01 1.1757929e+01 6 0 0 0 0 12
4.04565e-01 4.20580e-01 -1.6343547e+03 1.4638000e-01 1.2449660e+01 6 0 0 0 0 10
3.66601e-01 3.29821e-01 -1.4802864e+03 -1.2145000e-01 1.2440975e+01 6 0 0 0 0 8
4.09407e-01 4.27365e-01 -1.6268536e+03 -5.9760000e-01 1.2003030e+01 6 0 0 0 0 10
3.46367e-01 3.21265e-01 -1.4700879e+03 -6.2124000e-01 1.1307075e+01 6 0 0 0 0 8
4.15482e-01 4.28256e-01 -1.6325682e+03 1.5845000e-01 1.1877280e+01 6 0 0 0 0 10
4.06405e-01 4.30640e-01 -1.6269426e+03 -5.8791000e-01 1.1644643e+01 6 0 0 0 0 10
3.52373e-01 3.33751e-01 -1.4703715e+03 -6.2718000e-01 1.1040277e+01 6 0 0 0 0 8
4.08098e-01 4.27662e-01 -1.6234542e+03 -6.6448000e-01 1.1694625e+01 6 0 0 0 0 10
3.50119e-01 3.25124e-01 -1.4671403e+03 -6.7089000e-01 1.0933652e+01 6 0 0 0 0 8
4.41236e-01 5.01324e-01 -1.7730364e+03 -8.2669000e-01 1.1783591e+01 6 0 0 0 0 12
4.03536e-01 4.19460e-01 -1.6338804e+03 1.8410000e-01 1.2837619e+01 6 0 0 0 0 10
3.52780e-01 3.25383e-01 -1.4776180e+03 -4.4660000e-02 1.1874664e+01 6 0 0 0 0 8
4.23867e-01 4.96563e-01 -1.7692938e+03 -8.1527000e-01 1.1551267e+01 6 0 0 0 0 12
3.91898e-01 4.12917e-01 -1.6136035e+03 -1.9667100e+00 1.1102766e+01 6 0 0 0 0 10
4.23634e-01 4.79810e-01 -1.7712826e+03 -8.3330000e-01 1.1548481e+01 6 0 0 0 0 12
4.15298e-01 4.76745e-01 -1.7693262e+03 -8.0619000e-01 1.1635950e+01 6 0 0 0 0 12
3.64354e-01 3.73904e-01 -1.6139620e+03 -1.9616400e+00 1.1120247e+01 6 0 0 0 0 10
3.44295e-01 2.81391e-01 -1.3080770e+03 -1.5594800e+00 1.0527284e+01 6 0 0 0 0 6
3.94354e-01 4.02044e-01 -1.6197429e+03 -2.0467900e+00 1.1481283e+01 6 0 0 0 0 10
3.82074e-01 3.56970e-01 -1.4794741e+03 -1.6186000e-01 1.1960906e+01 6 0 0 0 0 8
3.82321e-01 2.85033e-01 -1.3296388e+03 -7.4927000e-01 1.2666069e+01 6 0 0 0 0 6
3.72102e-01 3.45885e-01 -1.4733713e+03 -6.6142000e-01 1.1476711e+01 6 0 0 0 0 8
3.60983e-01 2.84538e-01 -1.3149319e+03 -1.6580200e+00 1.0801725e+01 6 0 0 0 0 6
4.32955e-01 4.88134e-01 -1.7716084e+03 -8.4740000e-01 1.1949601e+01 6 0 0 0 0 12
4.22943e-01 4.82339e-01 -1.7735840e+03 -8.5417000e-01 1.1895800e+01 6 0 0 0 0 12
4.05128e-01 4.22222e-01 -1.6314280e+03 1.9638000e-01 1.2869858e+01 6 0 0 0 0 10
3.45151e-01 3.21476e-01 -1.4730299e+03 -1.1800000e-02 1.2034037e+01 6 0 0 0 0 8
4.19472e-01 4.74280e-01 -1.7709027e+03 -8.2793000e-01 1.1528477e+01 6 0 0 0 0 12
3.96466e-01 4.16115e-01 -1.6293878e+03 2.0396000e-01 1.1957584e+01 6 0 0 0 0 10
3.39598e-01 3.16247e-01 -1.4720496e+03 -5.0670000e-02 1.1379441e+01 6 0 0 0 0 8
4.23773e-01 4.78659e-01 -1.7729161e+03 -8.4947000e-01 1.1769376e+01 6 0 0 0 0 12
4.15284e-01 4.71263e-01 -1.7690199e+03 -8.2226000e-01 1.1611939e+01 6 0 0 0 0 12
3.67720e-01 3.69536e-01 -1.6126223e+03 -1.9493700e+00 1.1145205e+01 6 0 0 0 0 10
3.99310e-01 4.00077e-01 -1.6190496e+03 -2.0553700e+00 1.1516662e+01 6 0 0 0 0 10
3.59134e-01 3.30795e-01 -1.4760592e+03 -6.7340000e-02 1.2133438e+01 6 0 0 0 0 8
3.33500e-01 2.64924e-01 -1.3214006e+03 -6.2169000e-01 1.2131980e+01 6 0 0 0 0 6
4.28900e-01 4.85129e-01 -1.7719917e+03 -8.4488000e-01 1.1937086e+01 6 0 0 0 0 12
4.21311e-01 4.82032e-01 -1.7716576e+03 -8.3081000e-01 1.1683470e+01 6 0 0 0 0 12
3.95236e-01 3.94544e-01 -1.6196470e+03 -2.0615900e+00 1.1541909e+01 6 0 0 0 0 10
4.28252e-01 4.96189e-01 -1.7688497e+03 -8.1580000e-01 1.1805099e+01 6 0 0 0 0 12
3.72955e-01 3.86134e-01 -1.6132091e+03 -1.9728300e+00 1.1259434e+01 6 0 0 0 0 10
1.14906e-01 3.78950e-01 -1.3432854e+03 -6.8307000e-01 9.3879670e+00 5 0 1 0 0 7
-3.33776e-01 1.94694e-01 -1.2540258e+03 -3.2192000e-01 8.7421940e+00 4 0 2 0 0 6
-2.23130e-01 1.66391e-01 -1.2374595e+03 -1.7167000e-01 8.7817570e+00 4 0 2 0 0 6
1.14374e-01 3.60086e-01 -1.4885594e+03 -2.6828000e+00 9.8274830e+00 5 0 1 0 0 9
8.73281e-02 4.30580e-01 -1.4834031e+03 -3.2970100e+00 1.0106431e+01 5 0 1 0 0 9
1.31476e-01 4.52682e-01 -1.5048977e+03 -3.0195500e+00 9.6102080e+00 5 0 1 0 0 9
1.05056e-01 3.77445e-01 -1.5063195e+03 -2.9599100e+00 9.7558850e+00 5 0 1 0 0 9
1.06033e-01 4.17791e-01 -1.5042538e+03 -2.8225900e+00 9.5910710e+00 5 0 1 0 0 9
1.39815e-01 4.17278e-01 -1.5134104e+03 -2.8709600e+00 9.5349600e+00 5 0 1 0 0 9
8.53889e-02 3.36807e-01 -1.3638813e+03 -7.0580000e-01 9.3934400e+00 5 0 1 0 0 7
1.16142e-01 3.44855e-01 -1.3696145e+03 -5.9669000e-01 9.3667560e+00 5 0 1 0 0 7
9.43797e-02 3.60205e-01 -1.5163096e+03 -8.5343000e-01 1.0252288e+01 5 0 1 0 0 9
9.31418e-02 2.94377e-01 -1.2755710e+03 4.1880000e-01 9.5087780e+00 5 0 1 0 0 5
1.15380e-01 4.90609e-01 -1.6587560e+03 -2.9348700e+00 1.0311112e+01 5 0 1 0 0 11
-3.43233e-01 1.81469e-01 -1.2634891e+03 -2.3962000e-01 9.2861480e+00 4 0 2 0 0 6
-3.21148e-01 -2.32029e-02 -1.1265709e+03 9.8266000e-01 8.7723080e+00 4 0 2 0 0 4
-2.01205e-01 1.82812e-01 -1.2412587e+03 3.9006000e-01 9.0135370e+00 4 0 2 0 0 6
1.19654e-01 4.94461e-01 -1.4953303e+03 -2.8249500e+00 9.5934330e+00 5 0 1 0 0 9
-4.75173e-01 6.23492e-02 -1.1447761e+03 8.6495000e-01 8.8036570e+00 4 0 2 0 0 4
-3.48727e-01 4.63175e-01 -1.5264103e+03 -3.2327400e+00 1.0001807e+01 4 0 2 0 0 10
-4.62780e-01 5.33475e-02 -1.1491938e+03 7.6001000e-01 8.6617610e+00 4 0 2 0 0 4
-3.31080e-01 3.10247e-01 -1.4031141e+03 -4.6663000e-01 9.4809750e+00 4 0 2 0 0 8
-2.27599e-01 2.10612e-01 -1.2294252e+03 -8.8280000e-02 8.7215480e+00 4 0 2 0 0 6
-2.05837e-01 2.61107e-01 -1.3852285e+03 -2.4665000e-01 9.5988180e+00 4 0 2 0 0 8
-2.68583e-01 3.04495e-01 -1.3583938e+03 -2.6315600e+00 9.4834600e+00 4 0 2 0 0 8
1.25831e-01 4.51288e-01 -1.5024476e+03 -2.8538400e+00 9.6268550e+00 5 0 1 0 0 9
1.19990e-01 4.00153e-01 -1.5069004e+03 -3.1144500e+00 9.6415760e+00 5 0 1 0 0 9
-2.78510e-01 3.07917e-01 -1.3818809e+03 -2.9597700e+00 9.1760770e+00 4 0 2 0 0 8
-3.28595e-01 2.53971e-01 -1.2447240e+03 -2.5173000e-01 8.5861680e+00 4 0 2 0 0 6
-2.34993e-01 1.39849e-01 -1.2440112e+03 5.5833000e-01 9.5562040e+00 4 0 2 0 0 6
1.35281e-01 4.07824e-01 -1.6412617e+03 -2.9592200e+00 1.0682097e+01 5 0 1 0 0 11
1.29629e-01 3.99027e-01 -1.6417979e+03 -2.8326100e+00 1.0668095e+01 5 0 1 0 0 11
1.77617e-01 2.78336e-01 -1.3799849e+03 -1.0356400e+00 9.5720870e+00 5 0 1 0 0 7
1.42565e-01 4.25234e-01 -1.6452954e+03 -2.7334200e+00 1.0615086e+01 5 0 1 0 0 11
1.40599e-01 4.07968e-01 -1.6414924e+03 -2.6391300e+00 1.0651204e+01 5 0 1 0 0 11
1.35726e-01 3.91896e-01 -1.6405867e+03 -2.9235200e+00 1.0629465e+01 5 0 1 0 0 11
1.05967e-01 4.23494e-01 -1.6572689e+03 -2.9777400e+00 1.0483269e+01 5 0 1 0 0 11
1.12095e-01 4.17946e-01 -1.6406736e+03 -2.7088900e+00 1.0464139e+01 5 0 1 0 0 11
1.11260e-01 4.09279e-01 -1.6411908e+03 -2.9796400e+00 1.0564896e+01 5 0 1 0 0 11
6.50710e-02 2.67896e-01 -1.4057010e+03 -5.3403000e-01 1.0166312e+01 5 0 1 0 0 7
8.90688e-02 4.47249e-01 -1.6360208e+03 -2.9893900e+00 1.0760029e+01 5 0 1 0 0 11
8.60712e-02 4.41875e-01 -1.6344862e+03 -2.9206700e+00 1.0762186e+01 5 0 1 0 0 11
1.12646e-01 4.23471e-01 -1.6549551e+03 -2.8478200e+00 1.0360974e+01 5 0 1 0 0 11
9.10527e-02 3.50103e-01 -1.5126462e+03 -8.0763000e-01 1.0395731e+01 5 0 1 0 0 9
9.20834e-02 3.32018e-01 -1.5159685e+03 -8.3081000e-01 1.0295431e+01 5 0 1 0 0 9
1.25863e-01 4.48378e-01 -1.6380720e+03 -2.6235400e+00 1.0474207e+01 5 0 1 0 0 11
1.39859e-01 4.24294e-01 -1.6426381e+03 -2.8181000e+00 1.0568346e+01 5 0 1 0 0 11
6.96239e-02 2.70808e-01 -1.4043834e+03 -5.2976000e-01 1.0103479e+01 5 0 1 0 0 7
-2.54186e-01 1.17562e-01 -1.2756628e+03 -1.3840000e-02 9.2548750e+00 4 0 2 0 0 6
-1.96820e-01 2.32100e-01 -1.3855164e+03 -1.5771000e-01 9.4974730e+00 4 0 2 0 0 8
-2.50054e-01 2.62466e-01 -1.3740012e+03 -3.8350000e-01 9.7486100e+00 4 0 2 0 0 8
-2.75891e-01 3.33843e-01 -1.3487847e+03 -1.1711000e-01 1.0096199e+01 4 0 2 0 0 8
1.11281e-01 4.02008e-01 -1.6382843e+03 -2.7713500e+00 1.0521131e+01 5 0 1 0 0 11
-2.91141e-01 3.56289e-01 -1.5126403e+03 -2.8555800e+00 1.0184336e+01 4 0 2 0 0 10
1.44531e-01 4.25393e-01 -1.6403115e+03 -2.7020500e+00 1.0581319e+01 5 0 1 0 0 11
1.02858e-01 4.65936e-01 -1.6334476e+03 -2.9386800e+00 1.0713298e+01 5 0 1 0 0 11
-3.25499e-01 1.78158e-01 -1.2646909e+03 -1.0132000e-01 9.6902900e+00 4 0 2 0 0 6
-2.50069e-01 3.40104e-01 -1.5102391e+03 -2.5971200e+00 1.0053297e+01 4 0 2 0 0 10
-2.91429e-01 2.72039e-01 -1.4026501e+03 -3.4126000e-01 9.4084070e+00 4 0 2 0 0 8
-3.44108e-01 1.42081e-01 -1.2855127e+03 -1.4805000e-01 9.2886550e+00 4 0 2 0 0 6
-3.21230e-01 -1.77528e-02 -1.1031716e+03 1.8369700e+00 9.2489040e+00 4 0 2 0 0 4
-2.32780e-01 1.40078e-01 -1.2442958e+03 6.8567000e-01 1.0159586e+01 4 0 2 0 0 6
-1.99815e-01 1.41527e-01 -1.2443895e+03 4.0373000e-01 8.8811720e+00 4 0 2 0 0 6
-1.90994e-01 2.26003e-01 -1.3837159e+03 -1.6046000e-01 9.5411900e+00 4 0 2 0 0 8
-2.57205e-01 1.13350e-01 -1.2735428e+03 7.3340000e-02 9.1897080e+00 4 0 2 0 0 6
1.20690e-01 4.03733e-01 -1.6408396e+03 -2.5972800e+00 1.0566729e+01 5 0 1 0 0 11
8.92260e-02 3.15864e-01 -1.4946161e+03 -7.3375000e-01 1.0609261e+01 5 0 1 0 0 9
3.92748e-02 2.08797e-01 -1.3362742e+03 -1.7505400e+00 1.0298470e+01 5 0 1 0 0 7
-2.58526e-01 3.36547e-01 -1.5127356e+03 -2.8158700e+00 1.0151871e+01 4 0 2 0 0 10
-1.58059e-01 1.21168e-01 -1.2463282e+03 -8.9928000e-01 9.0652210e+00 4 0 2 0 0 6
-2.60519e-01 3.39680e-01 -1.5127413e+03 -2.7643200e+00 1.0134728e+01 4 0 2 0 0 10
-2.66301e-01 3.40363e-01 -1.5169374e+03 -2.7534600e+00 1.0254030e+01 4 0 2 0 0 10
1.40186e-01 4.38283e-01 -1.6438248e+03 -2.7371700e+00 1.0534433e+01 5 0 1 0 0 11
8.00079e-02 3.18633e-01 -1.5144523e+03 -8.3230000e-01 1.0361481e+01 5 0 1 0 0 9
-2.98803e-01 2.82912e-01 -1.4067776e+03 -4.3061000e-01 9.5787640e+00 4 0 2 0 0 8
-3.47273e-01 1.56162e-01 -1.2870084e+03 -2.1035000e-01 9.3258790e+00 4 0 2 0 0 6
-2.60144e-01 3.80569e-01 -1.5134792e+03 -2.7721000e+00 1.0105203e+01 4 0 2 0 0 10
-2.06202e-01 2.34149e-01 -1.3888413e+03 -2.6241000e-01 9.7672860e+00 4 0 2 0 0 8
-2.00010e-01 1.53008e-01 -1.2510862e+03 3.5151000e-01 9.0659420e+00 4 0 2 0 0 6
1.32980e-01 4.08173e-01 -1.6402222e+03 -2.8034100e+00 1.0683585e+01 5 0 1 0 0 11
1.05884e-01 4.23942e-01 -1.6385221e+03 -2.8755200e+00 1.0528822e+01 5 0 1 0 0 11
8.82663e-02 3.49411e-01 -1.4934210e+03 -7.5228000e-01 1.0700800e+01 5 0 1 0 0 9
3.60792e-02 2.30906e-01 -1.3349833e+03 -1.9103900e+00 1.0116203e+01 5 0 1 0 0 7
1.14823e-01 3.96076e-01 -1.6386899e+03 -2.5724600e+00 1.0450449e+01 5 0 1 0 0 11
9.41978e-02 4.41377e-01 -1.6318680e+03 -2.8430700e+00 1.0737545e+01 5 0 1 0 0 11
1.17867e-01 4.20457e-01 -1.6359751e+03 -2.8500600e+00 1.0446612e+01 5 0 1 0 0 11
1.01350e-01 3.55905e-01 -1.4913868e+03 -7.9828000e-01 1.0621060e+01 5 0 1 0 0 9
4.87286e-02 2.39848e-01 -1.3335797e+03 -1.8555000e+00 1.0057503e+01 5 0 1 0 0 7
1.17455e-01 4.00411e-01 -1.6394264e+03 -2.7454400e+00 1.0610700e+01 5 0 1 0 0 11
1.30098e-01 4.08600e-01 -1.6427451e+03 -2.7221600e+00 1.0560431e+01 5 0 1 0 0 11
1.15664e-01 4.07735e-01 -1.6355297e+03 -2.7663800e+00 1.0442884e+01 5 0 1 0 0 11
1.00356e-01 3.44795e-01 -1.4916423e+03 -7.7518000e-01 1.0631579e+01 5 0 1 0 0 9
4.51364e-02 2.24359e-01 -1.3352013e+03 -1.8496400e+00 9.9927220e+00 5 0 1 0 0 7
9.21730e-02 3.23199e-01 -1.4951039e+03 -6.8778000e-01 1.0979483e+01 5 0 1 0 0 9
9.39456e-02 3.27048e-01 -1.4946151e+03 -7.7356000e-01 1.0479664e+01 5 0 1 0 0 9
1.18767e-01 4.03293e-01 -1.6373665e+03 -2.6519000e+00 1.0515985e+01 5 0 1 0 0 11
4.86148e-02 2.23276e-01 -1.3397271e+03 -1.8628000e+00 1.0553611e+01 5 0 1 0 0 7
1.30672e-01 5.24851e-01 -1.7860438e+03 -2.8869300e+00 1.1343945e+01 5 0 1 0 0 13
1.13626e-01 1.53362e-01 -1.0767533e+03 1.1965900e+00 9.8964510e+00 5 0 1 0 0 3
1.37525e-01 2.15211e-01 -1.2419972e+03 1.3797900e+00 1.1718214e+01 5 0 1 0 0 5
1.50534e-01 2.19824e-01 -1.2391681e+03 1.1911500e+00 1.0451646e+01 5 0 1 0 0 5
5.26296e-02 7.46777e-02 -1.0833419e+03 1.1438300e+00 1.1403506e+01 5 0 1 0 0 3
1.83738e-01 2.88592e-01 -1.3791151e+03 -3.9395000e-01 1.0082881e+01 5 0 1 0 0 7
1.01011e-01 1.50432e-01 -1.0812466e+03 1.3009300e+00 1.0935339e+01 5 0 1 0 0 3
-4.08891e-01 -4.12080e-01 -9.2591650e+02 1.1002900e+00 1.1518670e+01 5 0 1 0 0 1
1.13732e-01 1.90090e-01 -1.2222592e+03 -9.4396000e-01 9.5602300e+00 5 0 1 0 0 5
1.24339e-01 4.00053e-01 -1.6443047e+03 -8.1863000e-01 1.1470715e+01 5 0 1 0 0 11
1.28564e-01 3.83139e-01 -1.6459028e+03 -8.3747000e-01 1.1342592e+01 5 0 1 0 0 11
1.71419e-01 2.56048e-01 -1.3843236e+03 5.5964000e-01 1.0310798e+01 5 0 1 0 0 7
1.18193e-01 3.75578e-01 -1.6452458e+03 -8.1588000e-01 1.1336578e+01 5 0 1 0 0 11
1.70100e-01 2.61023e-01 -1.3813981e+03 -2.5430000e-01 1.0121452e+01 5 0 1 0 0 7
1.23458e-01 3.96501e-01 -1.6439305e+03 -8.0520000e-01 1.1222571e+01 5 0 1 0 0 11
1.76348e-01 2.76598e-01 -1.3815845e+03 -2.6878000e-01 9.8881320e+00 5 0 1 0 0 7
1.75920e-01 2.71275e-01 -1.3784117e+03 -3.5821000e-01 9.7803060e+00 5 0 1 0 0 7
1.37907e-01 4.83650e-01 -1.7859264e+03 -2.7711700e+00 1.1244760e+01 5 0 1 0 0 13
1.27922e-01 3.87305e-01 -1.6457382e+03 -8.2442000e-01 1.1456952e+01 5 0 1 0 0 11
1.63724e-01 2.55929e-01 -1.3882495e+03 5.8719000e-01 1.0424896e+01 5 0 1 0 0 7
1.44583e-01 5.20797e-01 -1.7868861e+03 -2.5929900e+00 1.1130967e+01 5 0 1 0 0 13
2.36073e-01 3.98634e-01 -1.5253932e+03 -1.1408500e+00 9.9028970e+00 5 0 1 0 0 9
1.30295e-01 4.80170e-01 -1.7869146e+03 -2.7059900e+00 1.1162824e+01 5 0 1 0 0 13
2.02124e-01 3.32061e-01 -1.5256993e+03 -1.0927200e+00 9.9620430e+00 5 0 1 0 0 9
1.16181e-01 1.84362e-01 -1.2180273e+03 -8.0962000e-01 9.3718000e+00 5 0 1 0 0 5
8.63861e-02 2.98601e-01 -1.4920383e+03 -2.0355100e+00 1.1078146e+01 5 0 1 0 0 9
8.57659e-02 2.79180e-01 -1.4912209e+03 -2.0288500e+00 1.1053969e+01 5 0 1 0 0 9
1.30585e-01 1.90373e-01 -1.2253456e+03 -8.9243000e-01 9.6694320e+00 5 0 1 0 0 5
1.25502e-01 3.91324e-01 -1.6439778e+03 -8.1818000e-01 1.1543755e+01 5 0 1 0 0 11
1.49786e-01 2.48299e-01 -1.3829968e+03 6.3864000e-01 1.0580753e+01 5 0 1 0 0 7
1.23111e-01 3.81283e-01 -1.6433623e+03 -8.1903000e-01 1.1160567e+01 5 0 1 0 0 11
1.62709e-01 2.56648e-01 -1.3817711e+03 5.8708000e-01 1.0078268e+01 5 0 1 0 0 7
1.40066e-01 4.67892e-01 -1.7852081e+03 -2.7856100e+00 1.1099953e+01 5 0 1 0 0 13
1.27936e-01 4.91187e-01 -1.7883370e+03 -2.6295500e+00 1.1134346e+01 5 0 1 0 0 13
2.08299e-01 3.33623e-01 -1.5243407e+03 -1.1072800e+00 9.9485390e+00 5 0 1 0 0 9
8.82045e-02 2.85122e-01 -1.4891689e+03 -2.0255600e+00 1.1081820e+01 5 0 1 0 0 9
8.85516e-02 1.49789e-01 -1.2278398e+03 1.6447000e-01 1.0584156e+01 5 0 1 0 0 5
1.33234e-01 4.88520e-01 -1.7876971e+03 -2.8412500e+00 1.1286197e+01 5 0 1 0 0 13
2.06909e-01 3.47248e-01 -1.5248351e+03 -1.1040000e+00 1.0089840e+01 5 0 1 0 0 9
9.88288e-02 5.28243e-01 -1.7799369e+03 -2.9543100e+00 1.1427020e+01 5 0 1 0 0 13
9.65005e-02 5.00110e-01 -1.7805317e+03 -2.9089100e+00 1.1283712e+01 5 0 1 0 0 13
-1.94465e-01 2.23601e-01 -1.3740853e+03 6.4078000e-01 1.2409398e+01 4 0 2 0 0 8
-2.80545e-01 2.26016e-01 -1.3995721e+03 4.3733000e-01 1.0872359e+01 4 0 2 0 0 8
-1.80688e-01 2.26031e-01 -1.3698682e+03 5.5856000e-01 1.1457505e+01 4 0 2 0 0 8
-2.64964e-01 2.20880e-01 -1.3963597e+03 1.4127000e-01 1.0296583e+01 4 0 2 0 0 8
-1.70131e-01 2.17940e-01 -1.3699115e+03 4.3853000e-01 1.0857143e+01 4 0 2 0 0 8
-1.75062e-01 3.25794e-01 -1.5112979e+03 -2.7124000e-01 1.1045445e+01 4 0 2 0 0 10
-2.57485e-01 3.23190e-01 -1.5392374e+03 -4.8151000e-01 1.0318512e+01 4 0 2 0 0 10
-3.19873e-01 4.51742e-02 -1.2166714e+03 4.3869000e-01 1.1831191e+01 4 0 2 0 0 6
-4.35643e-01 6.03805e-02 -1.2443792e+03 1.9839000e-01 1.0541323e+01 4 0 2 0 0 6
-1.73015e-01 3.10484e-01 -1.5145099e+03 -3.1390000e-01 1.0769426e+01 4 0 2 0 0 10
-1.96639e-01 3.30424e-01 -1.5105280e+03 -2.4915000e-01 1.0939237e+01 4 0 2 0 0 10
-2.68593e-01 3.44000e-01 -1.5394904e+03 -4.8714000e-01 1.0432368e+01 4 0 2 0 0 10
8.81209e-02 4.94738e-01 -1.6302288e+03 -3.3379200e+00 1.0665672e+01 5 0 1 0 0 11
8.22106e-02 4.09526e-01 -1.4844722e+03 -8.3759000e-01 1.0578848e+01 5 0 1 0 0 9
3.34381e-02 2.73198e-01 -1.3262349e+03 -2.0057400e+00 1.0086913e+01 5 0 1 0 0 7
9.15948e-02 4.68298e-01 -1.6325978e+03 -3.3472200e+00 1.0619505e+01 5 0 1 0 0 11
9.02136e-02 5.41461e-01 -1.7817587e+03 -3.0704800e+00 1.1453209e+01 5 0 1 0 0 13
1.17290e-01 3.92645e-01 -1.6421313e+03 -8.0310000e-01 1.1082592e+01 5 0 1 0 0 11
7.34698e-02 2.84592e-01 -1.4858027e+03 -1.9415300e+00 1.0643070e+01 5 0 1 0 0 9
7.04776e-02 5.84092e-01 -1.7738185e+03 -2.9762200e+00 1.1366088e+01 5 0 1 0 0 13
1.21558e-01 3.88807e-01 -1.6412008e+03 -7.9468000e-01 1.1234531e+01 5 0 1 0 0 11
7.06630e-02 2.72010e-01 -1.4863164e+03 -1.9384700e+00 1.0636882e+01 5 0 1 0 0 9
1.33645e-01 4.89026e-01 -1.7872997e+03 -2.7739200e+00 1.1194977e+01 5 0 1 0 0 13
1.14031e-01 3.80733e-01 -1.6414790e+03 -7.8165000e-01 1.1090530e+01 5 0 1 0 0 11
6.57591e-02 2.67459e-01 -1.4841880e+03 -1.9257200e+00 1.0702656e+01 5 0 1 0 0 9
7.26471e-02 5.83603e-01 -1.7744211e+03 -3.0604400e+00 1.1446469e+01 5 0 1 0 0 13
-3.97709e-01 -2.50620e-01 -9.8228802e+02 1.8305600e+00 8.6467700e+00 4 0 2 0 0 2
-2.59217e-01 2.72756e-01 -1.3834110e+03 -3.8088000e-01 1.0854318e+01 4 0 2 0 0 8
-2.54038e-01 2.47532e-01 -1.3912673e+03 -1.2097000e-01 1.1273936e+01 4 0 2 0 0 8
